Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-03 03:33:01,22245,613858,2322,137258,125742657,152567195,10177422,223775,1190320754,1226857117,231491830,7013,239423,1871,153730,266,2610324850,1081816,19490693719,19681,172473356,4633361,35355112,69948,0,2335416580,1102877,630395,18275717892656,4966960771941513,610215317282,1935380082721,695377941488398,51930776699,40496112269235,44994043411152093,3632342015884,5328414858031,5881892000596925,12536901641,10124,107903345,10693,48,967302092,967333400,630999
2026-06-03 03:48:01,22081,612943,2243,137134,125750059,152579798,10177963,223788,1190444188,1226961670,231518562,7014,239442,1871,153732,266,2610377816,1081826,19491196453,19681,172479087,4633405,35358407,69960,0,2335644026,1102885,629347,18276392623325,4967170710846135,610240825758,1935446544022,695398590405590,51933986447,40497938454571,44996158645434142,3632361315263,5328633964020,5882148627254016,12537386528,10100,107929365,10659,48,967320193,967351502,631004
2026-06-03 04:03:01,22183,612104,2222,137148,125757544,152591736,10178500,223799,1190571082,1227065673,231545387,7014,239457,1871,153734,266,2610430019,1081840,19491690569,19682,172485000,4633448,35361612,69964,0,2335874029,1102895,628604,18277043132386,4967373349270451,610266095895,1935507614011,695418250509301,51937316640,40499711627644,44998211326084019,3632381482251,5328823457341,5882364514657125,12537890826,10100,107956508,10646,48,967338171,967369479,631010
2026-06-03 04:18:01,21863,611777,2182,137065,125765126,152604234,10179030,223812,1190697887,1227169856,231572511,7015,239464,1871,153734,266,2610484721,1081864,19492190133,19683,172491151,4633486,35364763,69974,0,2336103970,1102907,627925,18277663657650,4967564560334076,610290336924,1935568021969,695439757268838,51940834168,40501404424646,45000172885229570,3632400970353,5329006662504,5882572828553078,12538426815,10074,107983753,10515,48,967356455,967387764,631020
2026-06-03 04:33:01,21948,611886,2122,137121,125773715,152616681,10179577,223829,1190823905,1227274165,231599638,7016,239475,1871,153734,266,2610538463,1081878,19492687437,19684,172498107,4633528,35367840,69982,0,2336332642,1102916,628151,18278254177580,4967745881281490,610310625435,1935623986697,695459061628676,51944354939,40503007351709,45002020173550576,3632419473584,5329180658000,5882769933154307,12538977095,10074,108010245,10497,48,967374827,967406135,631030
2026-06-03 04:48:01,21914,611808,2148,136867,125781263,152629444,10180135,223849,1190947770,1227378672,231626175,7019,239492,1872,153734,266,2610594675,1081901,19493192977,19684,172504120,4633574,35370881,69987,0,2336559643,1102927,627949,18278830125680,4967921201643432,610329207902,1935678825664,695478531742825,51948126032,40504574688802,45003827619145329,3632439139425,5329349406270,5882961560195512,12539579314,10086,108037029,10512,48,967394533,967425841,631042
2026-06-03 05:03:01,22370,612089,2222,137032,125789141,152642187,10180696,223863,1191075075,1227483347,231653265,7021,239513,1872,153735,266,2610658812,1081927,19493741705,19685,172510513,4633639,35373898,69999,0,2336789366,1102933,628762,18279429827517,4968103815601535,610355925334,1935734432133,695497601274057,51951911917,40506158554604,45005651013657767,3632457150468,5329515841450,5883149648123282,12540180800,10090,108062936,10665,48,967417334,967448643,631056
2026-06-03 05:18:01,22703,613106,2371,137386,125797034,152655108,10181321,223879,1191202092,1227588734,231680629,7022,239535,1872,153736,266,2610730187,1081950,19494348166,19688,172517229,4633710,35376856,70002,0,2337018653,1102944,630182,18280060926078,4968296875920294,610379118822,1935792263051,695517177381024,51955779590,40507827988592,45007580801032527,3632475018700,5329691204177,5883349449074104,12540792416,10074,108089435,10782,47,967442538,967473846,631069
2026-06-03 05:33:02,22780,614381,2339,137660,125805047,152667952,10181957,223888,1191327784,1227694364,231707767,7022,239545,1872,153738,266,2610805187,1081983,19495005854,19689,172524112,4633782,35379871,70008,0,2337246756,1102960,631510,18280707066063,4968500087671158,610402361608,1935851395013,695536439216055,51959480232,40509564165516,45009587665680096,3632492862046,5329879149864,5883563689221333,12541372613,10086,108116394,10927,48,967469603,967500912,631080
2026-06-03 05:48:02,23217,615709,2387,138035,125813311,152680882,10182568,223899,1191451699,1227801577,231734446,7023,239564,1872,153740,266,2610884828,1082012,19495733624,19690,172531268,4633862,35382851,70016,0,2337474264,1102989,633271,18281391791562,4968709363287462,610423898577,1935913899727,695557245035027,51963100843,40511446008094,45011767854149168,3632512306587,5330078976880,5883791666229786,12541976371,10050,108142138,11162,48,967498737,967530045,631099
2026-06-03 06:03:01,24310,629737,2596,141461,125821628,152694230,10183205,223923,1191571670,1227909152,231760290,7024,239578,1872,153748,266,2610976347,1082048,19496527079,19719,172539023,4633959,35385279,70019,0,2337684826,1103007,649351,17614335409139,4788784407593261,587214372966,1866675441976,670571382517280,49556813931,39080977636956,43426019299352369,3475451368025,5135404675013,5668780795853808,11936759233,10046,108163455,11873,49,967532208,967563518,631108
2026-06-03 06:18:01,24724,650035,2674,146434,125831001,152707885,10183838,223937,1191691839,1228025049,231786194,7027,239589,1872,153750,266,2611083100,1082103,19497393533,19747,172547385,4634113,35388494,70028,0,2337897962,1103035,669725,17615139146193,4789026185713888,587238947417,1866754528406,670597500382447,49560120767,39083221506737,43428623446847362,3475472766528,5135644573382,5669054347577393,11937279238,10038,108192002,12162,49,967570985,967602294,631123
2026-06-03 06:33:02,25405,670461,2812,151377,125841084,152721887,10184562,223954,1191811421,1228133854,231811721,7027,239615,1872,153755,266,2611203287,1082174,19498381706,19758,172557519,4634248,35391420,70034,0,2338102286,1103067,690292,17616021781521,4789281359701800,587270001954,1866842665294,670625477615882,49563528762,39085716808382,43431526135201527,3475493957981,5135916024965,5669363798314217,11937832115,10036,108217175,12538,49,967614484,967645794,631155
2026-06-03 06:48:02,26434,689596,3072,156072,125850019,152736243,10185267,223971,1191927599,1228242759,231836582,7028,239636,1872,153756,266,2611342774,1082231,19499502232,19768,172567006,4634456,35394229,70042,0,2338303900,1103103,710453,17616992191313,4789572998660333,587310152242,1866945427120,670662496608180,49567289682,39088448149109,43434690827953926,3475517815597,5136222486285,5669712386392044,11938433257,10024,108241416,13149,50,967664476,967695789,631186
2026-06-03 07:03:01,27701,625558,3339,139420,125859155,152752070,10186040,224001,1192068431,1228477306,231866614,7037,239663,1872,153758,266,2611502110,1082289,19500777921,19778,172577289,4634682,35397122,70046,0,2338738074,1103163,647819,17618048926148,4789886023167177,587368840022,1867055950584,670702014775861,49571453658,39091443564715,43438161650152192,3475543540571,5136565722881,5670100812603555,11939121067,10024,108305479,13851,50,967722455,967753767,631215
2026-06-03 07:18:01,28228,629382,3519,140639,125868548,152766617,10186872,224021,1192190739,1228587171,231892971,7039,239689,1872,153761,266,2611677058,1082366,19502209035,19784,172588225,4634971,35400009,70053,0,2338961527,1103234,652042,17619203231558,4790223730068669,587427433765,1867177382665,670744528634679,49575785650,39094713873737,43441946220224745,3475569842010,5136951236232,5670537014993438,11939834878,10012,108333348,14295,51,967786224,967817537,631250
2026-06-03 07:33:01,29270,630075,3772,141189,125880588,152781908,10187728,224042,1192309198,1228697747,231918241,7040,239733,1872,153780,266,2611869669,1082448,19503771743,19788,172602445,4635283,35402861,70059,0,2339183866,1103303,653727,17620438502409,4790589382316791,587490251342,1867310086959,670789964048167,49580896203,39098223796893,43446007401641826,3475597700187,5137371163216,5671014863559737,11940637295,10014,108358759,14967,51,967857225,967888541,631291
2026-06-03 07:48:01,30591,631796,4224,141916,125890802,152797513,10188660,224063,1192428459,1228808424,231943579,7040,239768,1872,153796,266,2612083110,1082526,19505480135,19796,172615519,4635647,35405726,70061,0,2339405118,1103400,656657,17621743900124,4790964996840287,587574650175,1867461000362,670841540636995,49591838300,39101946945891,43450289067155818,3475660838980,5137836828119,5671537551186316,11948283815,9990,108384777,15875,52,967935888,967967204,631330
2026-06-03 08:03:02,32489,633858,4778,142400,125901861,152812835,10189797,224099,1192570389,1228920282,231973342,7041,239826,1872,153819,266,2612323238,1082631,19507335085,19800,172630227,4636068,35408472,70074,0,2339648627,1103495,660564,17623209357757,4791381115405158,587675076134,1867633492791,670898960918768,49607090865,39105996729207,43454920573599383,3475742893155,5138365367621,5672125261286587,11959448693,10064,108411167,17095,53,968025593,968056911,631389
2026-06-03 08:18:01,34411,636934,5324,143284,125913374,152828217,10190946,224121,1192698363,1229032731,232000467,7042,239872,1872,153849,266,2612592862,1082738,19509302899,19802,172646309,4636526,35411359,70082,0,2339876705,1103604,665553,17624809711521,4791831930515422,587761190492,1867827306833,670962962269539,49623849788,39110416627636,43459955391775711,3475834789454,5138955151719,5672777858123219,11972767003,10060,108438396,18256,53,968125904,968157224,631443
2026-06-03 08:33:02,35900,639365,5835,143594,125924620,152844660,10192138,224154,1192821400,1229145352,232026362,7043,239948,1872,153894,266,2612885196,1082830,19511348236,19806,172662681,4637037,35414288,70084,0,2340100495,1103735,669271,17626516829576,4792315561578848,587868500637,1868037839334,671033074132157,49654899080,39115107090617,43465291997398852,3475933654468,5139587171957,5673476156874793,11987464561,10116,108466246,19358,54,968235391,968266715,631489
2026-06-03 08:48:01,37844,642699,6423,144344,125936155,152861831,10193429,224172,1192943611,1229257129,232051817,7043,240007,1873,153936,266,2613207651,1082938,19513517797,19812,172680275,4637656,35417199,70091,0,2340320348,1103887,674419,17628348422923,4792843370598428,587968363923,1868270671289,671112309895521,49677440588,39120065502646,43470909586802850,3476038739657,5140268349096,5674223630304359,12004064483,10104,108492744,20346,54,968355075,968386406,631561
2026-06-03 09:03:02,39670,644618,6892,145196,125947960,152878961,10194764,224218,1193080377,1229368174,232080583,7044,240097,1873,154007,266,2613557814,1083066,19515801636,19815,172699016,4638293,35420249,70098,0,2340554564,1104040,678156,17630296365311,4793402851639234,588066365469,1868519274407,671197607640431,49698143033,39125282207156,43476806650247332,3476148589546,5140987183569,5675010786701273,12022047067,10132,108520329,21460,54,968485052,968516387,631619
2026-06-03 09:18:01,41122,646605,7251,145425,125960146,152897063,10196184,224248,1193206661,1229478939,232106801,7046,240199,1873,154089,266,2613934537,1083176,19518160262,19819,172719051,4638970,35423419,70108,0,2340777282,1104230,681590,17632328318275,4793985969855418,588161915679,1868782364543,671288493892337,49719931363,39130720494051,43482935911455183,3476265046853,5141734506290,5675826052904522,12041191122,10148,108551173,22239,54,968624792,968656141,631687
2026-06-03 09:33:02,42732,649141,7588,146453,125973955,152915268,10197600,224275,1193329093,1229590314,232132356,7047,240283,1873,154161,266,2614332367,1083296,19520626907,19821,172740904,4639726,35426658,70114,0,2340995827,1104417,685745,17634484773851,4794615071454624,588262513554,1869059134970,671381472897110,49741854312,39136403848485,43489325386508296,3476379387964,5142516052232,5676680040803646,12060021378,10178,108579490,23050,54,968772750,968804101,631758
2026-06-03 09:48:01,42624,650167,7555,146691,125985125,152932178,10198837,224302,1193440966,1229701433,232155407,7048,240382,1873,154241,266,2614732491,1083416,19523216785,19823,172760568,4640493,35429904,70123,0,2341206281,1104614,686647,17636661760588,4795273961077137,588308337961,1869347353222,671487297329017,49749221369,39142216503169,43495900317340819,3476414337647,5143332382828,5677579048179224,12061131097,10230,108607164,22934,54,968920329,968951686,631844
2026-06-03 10:03:01,43474,650904,7724,146753,125996912,152949767,10200099,224338,1193564230,1229814178,232180368,7050,240480,1873,154325,266,2615142705,1083572,19525853500,19826,172780930,4641224,35433155,70133,0,2341428988,1104841,688183,17638886110647,4795938894883788,588353106590,1869635051323,671590038831360,49756898238,39148111089068,43502539061819343,3476453201706,5144149549835,5678478861780230,12062279671,10198,108634903,23336,54,969071548,969102916,631926
2026-06-03 10:18:01,44380,651951,7994,147134,126008704,152967262,10201459,224363,1193681382,1229926690,232204406,7050,240607,1873,154425,266,2615568672,1083704,19528557537,19827,172801785,4642101,35436412,70139,0,2341644504,1105073,690154,17641185414924,4796632874798927,588430146644,1869938698219,671704781732679,49764973445,39154112258218,43509268885071613,3476491877695,5144980260135,5679385070128369,12063465698,10226,108664425,24008,54,969228350,969259724,632005
2026-06-03 10:33:01,44967,653077,8196,147295,126021472,152984673,10202810,224392,1193796234,1230038998,232227927,7051,240735,1873,154538,266,2615998123,1083837,19531288897,19828,172824000,4642926,35439816,70149,0,2341857243,1105341,691793,17643541099550,4797353170517607,588506480779,1870253486545,671823231526286,49772911365,39160284904426,43516167163573869,3476531564499,5145859181232,5680326789178754,12064627629,10230,108692619,24329,54,969386410,969417795,632097
2026-06-03 10:48:01,45011,654105,8118,147673,126033415,153002910,10204200,224417,1193909509,1230151540,232251261,7052,240880,1875,154657,266,2616434734,1083984,19534070318,19832,172845633,4643829,35443192,70155,0,2342069066,1105562,692867,17645979533539,4798084372677144,588577157652,1870576227598,671944340440711,49781545191,39166630557467,43523236159926879,3476572413368,5146765478700,5681271802826809,12065868973,10198,108719766,24379,54,969547006,969578405,632181
2026-06-03 11:03:01,45493,653872,8360,147437,126045362,153021438,10205677,224446,1194030995,1230264064,232275911,7055,241007,1876,154755,266,2616874677,1084151,19536871609,19833,172867474,4644721,35446499,70168,0,2342289724,1105788,693183,17648452122974,4798832698518486,588633354756,1870899067951,672066113897064,49789978313,39173026615077,43530388198435194,3476614947826,5147635249603,5682214418317601,12067071161,10234,108747148,24562,54,969709345,969740752,632281
