Time,sgwNumberOfUes-sgwNbrOfUes,sgwNumberOfUes-sgwNbrOfConnectedUes,sgwNumberOfUes-nbrOfSuspendedUes,sgwNumberOfSessions-sgwNbrOfPdnConnections,sgwNumberOfSessions-sgwNbrOfBearers,sgwNumberOfSessions-sgwNbrOfActiveBearers,sgwNumberOfSessions-sgwNbrOfIdleBearers,sgwDownlinkTraffic-sgwDroppedPacketsBufferOverflow,sgwDownlinkTraffic-sgwDroppedBytesBufferOverflow,sgwDownlinkTraffic-bufferedPacketsNormalPriority,sgwDownlinkTraffic-bufferedBytesNormalPriority,sgwGtpTunnelMgmtS5S8-smCreateSessionReqSent,sgwGtpTunnelMgmtS5S8-smCreateSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smCreateSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerReqSent,sgwGtpTunnelMgmtS5S8-smModifyBearerRespAccRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionReqSent,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smCreateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smCreateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smCreateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smModifyBearerCmdSent,sgwGtpTunnelMgmtS5S8-smModifyBearerFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smResumeNotifSent,sgwGtpTunnelMgmtS5S8-smSuspendNotifSent,sgwGtpPathMgmtS5S8-echoReqSent,sgwGtpPathMgmtS5S8-echoRespAccRcvd,sgwGtpPathMgmtS5S8-echoReqRcvd,sgwGtpPathMgmtS5S8-echoRespAccSent,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS5S8-droppedInDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataPkt,sgwGtpTrafficS1uS4S12-outDataByte,sgwGtpTrafficS1uS4S12-droppedInDataPkt,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwUplinkTraffic-sgwUplinkDroppedBytes__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedBytes__delta,sgwDownlinkTraffic-droppedBytesSuspend__delta,sgwDownlinkTraffic-droppedPacketsSuspend__delta,sgwGtpErrorStats-sgwGtpErrorResourcesUnavailable__delta,handover-attemptedPdnHoFromNon3gpp__delta,handover-completedPdnHoFromNon3gpp__delta,sgwGtpPathMgmtS1S4S12U-echoReqSent__delta,sgwGtpPathMgmtS1S4S12U-echoRespRcvd__delta,sgwGtpPathMgmtS4S11-echoReqSent__delta,sgwGtpPathMgmtS4S11-echoRespAccRcvd__delta,sgwGtpPathMgmtS4S11-echoReqRcvd__delta,sgwGtpPathMgmtS4S11-echoRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifSent__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifFailureIndRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smSuspendNotifRcvd__delta,sgwGtpTunnelMgmtS4S11-smResumeNotifRcvd__delta,sgwErrorIndication-errorIndicationRcvdAn__delta,sgwErrorIndication-errorIndicationSentAn__delta,sgwErrorIndication-errorIndicationRcvdPgw__delta,sgwErrorIndication-errorIndicationSentPgw__delta
2026-06-02 17:33:01,655987,130470,113,661045,661862,132289,529573,6787279419,5004807379710,14867,4687807,2061140988,1195295324,864259563,18246746122,18245360285,1000382,137355519,137101066,223610,977589778,975157377,2418742,1260256762,1235838978,24409640,239707,237649,1838,1059,734,51624,1746,1037,6095891,13885416,245923830,245371367,61074113,59164898,38706869718621,43195856195668786,17892271730871,5055950545465457,4347712,17892271730666,5055950545423808,38696908080523,43189707732112875,11186401,2060.0,827403.0,1745918.0,1025330486.0,52187.0,64.0,183.0,0.0,0.0,62826.0,58074.0,45.0,45.0,540.0,540.0,395811.0,311110.0,84556.0,6374375.0,6374218.0,136.0,224720.0,224139.0,566.0,85363.0,84973.0,272.0,2001490.0,1941397.0,60093.0,23580.0,4717469.0,4717450.0,0.0,194985.0,190756.0,3917.0,1.0,91.0,92.0,0.0,19.0,0.0,10.0,10.0,0.0,1185.0,382.0,13327.0,2060.0,2.0,9.0
2026-06-02 17:48:01,657310,130087,115,662400,663219,131792,531427,6788399666,5005613202129,14109,4177565,2061341153,1195409735,864345083,18249407716,18248021690,1000508,137373164,137118675,223638,977673378,975240611,2419110,1260452452,1236030709,24413577,239804,237745,1839,1059,734,51638,1746,1037,6096335,13886715,245949765,245397244,61080891,59171136,38713280867586,43203170835047236,17894724667287,5056705866220026,4348294,17894724667173,5056705866195246,38703317505525,43197021352052757,11187538,1137.0,356373.0,1725395.0,1020632043.0,40371.0,57.0,202.0,0.0,0.0,62568.0,57778.0,45.0,45.0,528.0,528.0,395584.0,309662.0,85749.0,6311558.0,6311392.0,145.0,224467.0,223959.0,494.0,83637.0,83224.0,285.0,1971313.0,1911832.0,59465.0,22772.0,4685008.0,4685006.0,1.0,196030.0,191732.0,3933.0,1.0,96.0,97.0,0.0,14.0,0.0,0.0,0.0,0.0,1314.0,444.0,7355.0,1119.0,4.0,18.0
2026-06-02 18:03:02,658221,130098,117,663300,664117,131834,532283,6789538083,5006420703141,13673,4271306,2061542315,1195525773,864429956,18252108151,18250721887,1000665,137391291,137136767,223668,977758729,975325575,2419496,1260648169,1236222480,24417527,239897,237838,1839,1059,734,51652,1751,1042,6096744,13887949,245975846,245423271,61087724,59177389,38719703182381,43210484433965145,17897183433514,5057464798944403,4348647,17897183433323,5057464798897275,38709738067335,43204333929591188,11188681,1143.0,383067.0,1753828.0,1021529616.0,56360.0,90.0,277.0,0.0,0.0,63030.0,58194.0,45.0,45.0,552.0,552.0,396707.0,311403.0,85132.0,6406556.0,6406353.0,134.0,224911.0,224344.0,557.0,85353.0,84957.0,284.0,2027539.0,1967377.0,60157.0,23067.0,4752016.0,4752002.0,4.0,196072.0,191770.0,3948.0,0.0,93.0,93.0,0.0,14.0,0.0,5.0,5.0,0.0,1246.0,409.0,9733.0,1126.0,2.0,51.0
2026-06-02 18:18:01,659166,130682,110,664250,665065,132401,532664,6790740990,5007252787974,15389,4589993,2061744440,1195643777,864513847,18254811061,18253424609,1000787,137409254,137154693,223697,977846545,975413034,2419852,1260844511,1236414896,24421456,239974,237915,1839,1059,734,51668,1751,1042,6097148,13889198,246001908,245449293,61094549,59183695,38726126069150,43217793069047160,17899675921345,5058238085063703,4348891,17899675921197,5058238085022642,38716159132137,43211641513989548,11189568,887.0,291989.0,1820508.0,1050449262.0,77367.0,93.0,216.0,0.0,0.0,63001.0,58156.0,45.0,45.0,540.0,540.0,398297.0,313979.0,84126.0,6393435.0,6393282.0,114.0,224949.0,224385.0,549.0,87837.0,87458.0,267.0,1992207.0,1932225.0,59988.0,23030.0,4730669.0,4730666.0,3.0,196655.0,192417.0,3925.0,0.0,77.0,77.0,0.0,16.0,0.0,0.0,0.0,0.0,1268.0,404.0,11017.0,812.0,18.0,9.0
2026-06-02 18:33:01,658555,129964,106,663673,664490,131699,532791,6791914753,5008069515279,14932,4488594,2061944868,1195759928,864597892,18257497852,18256111243,1000901,137427958,137173359,223728,977932720,975498859,2420199,1261037997,1236604437,24425402,240034,237975,1839,1059,734,51686,1777,1067,6097544,13890414,246027820,245475162,61101423,59189991,38732495335926,43225031791678117,17902163254223,5059016223204227,4349452,17902163254129,5059016223190095,38722526604502,43218879203192116,11190975,1407.0,404306.0,1795397.0,1034048090.0,56927.0,79.0,228.0,0.0,0.0,62565.0,57743.0,45.0,45.0,532.0,532.0,393706.0,309265.0,84271.0,6354081.0,6353976.0,117.0,223267.0,222689.0,565.0,86179.0,85822.0,270.0,1994356.0,1932692.0,61652.0,24017.0,4709480.0,4709474.0,3.0,193795.0,189546.0,3942.0,0.0,60.0,60.0,0.0,18.0,0.0,26.0,25.0,0.0,1247.0,394.0,10081.0,1407.0,30.0,20.0
2026-06-02 18:48:01,658832,130402,123,664047,664867,132155,532712,6793062682,5008873564819,14382,4376523,2062146697,1195874527,864684883,18260173186,18258786397,1001035,137445871,137191228,223768,978017562,975583337,2420561,1261229700,1236792152,24429388,240118,238058,1839,1059,734,51700,1777,1067,6097986,13891664,246053866,245501165,61108396,59196370,38738873139869,43232264927827074,17904667474566,5059809887999600,4349736,17904667474402,5059809887937894,38728902658229,43226111324996891,11191971,996.0,366139.0,1751067.0,1014605272.0,47745.0,78.0,182.0,0.0,0.0,62926.0,58091.0,45.0,45.0,544.0,544.0,393356.0,305965.0,87223.0,6333264.0,6333104.0,119.0,220454.0,219803.0,636.0,84865.0,84470.0,282.0,1964267.0,1903884.0,60379.0,23317.0,4694951.0,4694926.0,8.0,192062.0,187716.0,3984.0,0.0,83.0,83.0,0.0,14.0,0.0,0.0,0.0,0.0,1262.0,438.0,4489.0,996.0,6.0,87.0
2026-06-02 19:03:01,658742,131814,109,663945,664764,133531,531233,6794323680,5009744771512,14610,4385649,2062352677,1195991651,864773451,18262856350,18261469374,1001177,137463770,137209082,223809,978105127,975670509,2420957,1261420090,1236978606,24433324,240189,238130,1839,1059,734,51715,1778,1068,6098393,13892759,246079904,245527161,61115302,59202667,38745308496602,43239558877196771,17907197403205,5060605752739991,4350342,17907197403066,5060605752679475,38735336152640,43233404192575676,11193286,1315.0,407323.0,1862775.0,1082209448.0,4098.0,20.0,204.0,0.0,0.0,62919.0,58062.0,45.0,45.0,543.0,543.0,396270.0,307217.0,88850.0,6361752.0,6361609.0,134.0,219506.0,218897.0,601.0,87587.0,87170.0,307.0,1997149.0,1937077.0,60070.0,23637.0,4716880.0,4716875.0,7.0,190730.0,186454.0,3933.0,0.0,72.0,72.0,0.0,15.0,0.0,1.0,1.0,0.0,1114.0,407.0,7288.0,1315.0,10.0,181.0
2026-06-02 19:18:01,659668,130995,114,664857,665674,132673,533001,6795490267,5010573632701,15037,4610502,2062556054,1196108641,864859606,18265561797,18264174659,1001304,137481723,137226976,223856,978192520,975757539,2421322,1261609696,1237164396,24437141,240261,238201,1840,1059,734,51730,1778,1068,6098783,13893890,246105939,245553155,61122222,59208986,38751763818528,43246861765207765,17909743199608,5061414276457858,4350799,17909743199456,5061414276425601,38741789696422,43240706033883877,11194518,1232.0,403154.0,1778106.0,1046692203.0,34287.0,58.0,248.0,1.0,1.0,62882.0,58015.0,45.0,45.0,541.0,541.0,392858.0,306322.0,86372.0,6399245.0,6399116.0,112.0,217816.0,217230.0,572.0,87369.0,87019.0,262.0,2031402.0,1971493.0,59907.0,22889.0,4734070.0,4734063.0,5.0,189956.0,185790.0,3815.0,1.0,71.0,72.0,0.0,15.0,0.0,0.0,0.0,0.0,1142.0,388.0,16431.0,1232.0,12.0,130.0
2026-06-02 19:33:01,659464,132454,109,664596,665413,134147,531266,6796628870,5011368326894,14688,4310116,2062757840,1196225661,864944156,18268251656,18266864324,1001434,137500188,137245386,223893,978280451,975845082,2421708,1261794850,1237345800,24440885,240339,238279,1840,1061,734,51748,1778,1068,6099174,13895013,246131968,245579143,61129096,59215272,38758208603832,43254156975839045,17912313430887,5062218306979240,4351199,17912313430718,5062218306940520,38748232752764,43248000243203092,11195397,879.0,255731.0,1729699.0,1001886065.0,53448.0,59.0,259.0,0.0,0.0,62849.0,57978.0,45.0,45.0,539.0,539.0,386942.0,301999.0,84779.0,6388030.0,6387836.0,135.0,214096.0,213546.0,521.0,87907.0,87543.0,277.0,2003296.0,1945096.0,58199.0,22363.0,4741500.0,4741468.0,4.0,185450.0,181405.0,3743.0,0.0,78.0,78.0,0.0,18.0,2.0,0.0,0.0,0.0,1138.0,390.0,7773.0,879.0,7.0,27.0
2026-06-02 19:48:01,658775,129409,81,664021,664844,131088,533756,6797806446,5012184613832,13713,3945435,2062955942,1196341013,865026664,18270911358,18269523890,1001548,137519554,137264715,223926,978366157,975930416,2422081,1261975739,1237522891,24444689,240400,238340,1840,1061,734,51763,1778,1068,6099507,13896041,246158139,245605287,61136033,59221614,38764504613989,43261265396699195,17914851601619,5063023726099544,4351623,17914851601438,5063023726058339,38754527001381,43255107644687365,11197403,2006.0,729945.0,1763009.0,1020101219.0,83017.0,93.0,214.0,0.0,0.0,63254.0,58346.0,45.0,45.0,541.0,541.0,378912.0,296025.0,82728.0,6439491.0,6439348.0,119.0,210687.0,210150.0,531.0,85707.0,85336.0,277.0,2070590.0,2011813.0,58770.0,22476.0,4822419.0,4822427.0,6.0,181198.0,177085.0,3798.0,0.0,61.0,61.0,0.0,15.0,0.0,0.0,0.0,0.0,1048.0,332.0,7618.0,1983.0,22.0,16.0
2026-06-02 20:03:01,657612,134520,104,662840,663658,136266,527392,6798946247,5012964601281,15475,4744425,2063155019,1196458235,865108253,18273518870,18272131202,1001686,137537901,137283025,223952,978453497,976017393,2422445,1262162074,1237705313,24448595,240460,238400,1840,1061,734,51785,1778,1068,6099917,13897264,246183957,245631065,61142783,59227793,38770898967834,43268486458847432,17917417438258,5063831733652992,4351932,17917417438128,5063831733618825,38760919622934,43262327718576660,11198743,1340.0,555449.0,1730783.0,987601992.0,44311.0,55.0,248.0,0.0,0.0,62356.0,57545.0,45.0,45.0,529.0,529.0,385361.0,303337.0,81840.0,6275183.0,6275030.0,126.0,216947.0,216387.0,544.0,87351.0,86972.0,268.0,1995904.0,1936571.0,59313.0,22074.0,4696923.0,4696922.0,3.0,186620.0,182426.0,3903.0,0.0,60.0,60.0,0.0,22.0,0.0,0.0,0.0,0.0,1234.0,408.0,3674.0,1340.0,6.0,32.0
2026-06-02 20:18:04,658909,136446,99,664108,664926,138232,526694,6800214246,5013829679244,15140,4528880,2063359615,1196579947,865190872,18276224416,18274836557,1001831,137556731,137301805,223995,978542484,976105947,2422878,1262355932,1237894963,24452814,240544,238484,1840,1061,734,51811,1778,1068,6100336,13898589,246210261,245657323,61149646,59234100,38777744101296,43276200493453056,17920187136361,5064676898633661,4352486,17920187136102,5064676898569010,38767762849641,43270040662696030,11201024,2281.0,708119.0,1907593.0,1091065471.0,44754.0,86.0,264.0,3.0,0.0,63489.0,58619.0,45.0,45.0,551.0,551.0,398395.0,315314.0,82881.0,6390428.0,6390283.0,128.0,224907.0,224316.0,585.0,88999.0,88548.0,336.0,2028436.0,1964907.0,63539.0,23204.0,4756029.0,4756017.0,3.0,194186.0,189650.0,4215.0,0.0,84.0,84.0,0.0,26.0,0.0,0.0,0.0,0.0,1349.0,416.0,4461.0,2281.0,1.0,29.0
2026-06-02 20:33:01,659992,140013,123,665298,666116,141846,524270,6801532729,5014764650358,14463,4304281,2063559098,1196698682,865271380,18278878039,18277489961,1002010,137575662,137320694,224032,978628428,976191481,2423285,1262539999,1238074956,24456880,240600,238539,1841,1061,734,51829,1778,1068,6100686,13899741,246236078,245683088,61156316,59240260,38784775177802,43284123090482069,17923045569300,5065547452189755,4352938,17923045569086,5065547452125961,38774791965385,43277962095195604,11202839,1815.0,678669.0,1961828.0,1165018376.0,87632.0,107.0,222.0,2.0,1.0,62348.0,57408.0,45.0,45.0,534.0,534.0,383411.0,302457.0,80791.0,6237095.0,6236949.0,118.0,215122.0,214529.0,584.0,85947.0,85538.0,301.0,1954563.0,1889436.0,65108.0,23821.0,4625673.0,4625678.0,4.0,184403.0,179991.0,4062.0,1.0,55.0,56.0,0.0,18.0,0.0,0.0,0.0,0.0,1163.0,347.0,8133.0,1815.0,20.0,37.0
2026-06-02 20:48:01,662742,142933,113,668049,668862,144757,524105,6802818201,5015641506868,15156,4752241,2063759396,1196817138,865352964,18281590849,18280202578,1002180,137595004,137339977,224085,978712592,976275220,2423709,1262716778,1238247863,24460770,240639,238578,1841,1061,734,51841,1778,1068,6101083,13900916,246262187,245709157,61163057,59246408,38792145812229,43292415984418953,17926023899678,5066440585633148,4353407,17926023899497,5066440585596307,38782160673802,43286253880601100,11205964,3125.0,1243485.0,1925864.0,1108576293.0,16900.0,39.0,220.0,1.0,0.0,63089.0,58171.0,45.0,45.0,546.0,546.0,376958.0,294916.0,81859.0,6357901.0,6357769.0,138.0,207711.0,207132.0,566.0,84158.0,83743.0,323.0,1996982.0,1931221.0,65752.0,23542.0,4702366.0,4702342.0,3.0,177103.0,172911.0,3885.0,0.0,39.0,39.0,0.0,12.0,0.0,0.0,0.0,0.0,1203.0,393.0,5583.0,3125.0,63.0,42.0
2026-06-02 21:03:01,666290,146657,109,671631,672450,148556,523894,6804068596,5016452155499,15460,5012466,2063963102,1196938318,865435242,18284309307,18282920804,1002352,137614633,137359570,224121,978798482,976360647,2424170,1262884229,1238411489,24464579,240694,238633,1841,1064,734,51852,1778,1068,6101466,13902102,246288094,245735027,61169694,59252448,38799709665547,43300921205644174,17929094119911,5067361036961739,4353763,17929094119752,5067361036908578,38789722656453,43294758058292456,11207465,1501.0,488263.0,1870751.0,1043521201.0,47648.0,75.0,226.0,2.0,1.0,62562.0,57693.0,44.0,44.0,526.0,526.0,371020.0,288294.0,82560.0,6314873.0,6314679.0,130.0,198579.0,197955.0,617.0,85874.0,85423.0,357.0,1931579.0,1867009.0,64575.0,22213.0,4644171.0,4644189.0,6.0,167730.0,163624.0,3806.0,0.0,55.0,55.0,0.0,11.0,3.0,0.0,0.0,0.0,1205.0,381.0,11202.0,1501.0,56.0,22.0
2026-06-02 21:18:01,667467,147337,119,672878,673695,149244,524451,6805375581,5017317946392,14103,4402808,2064171561,1197061600,865520131,18287060806,18285672091,1002513,137635106,137380008,224150,978888466,976450234,2424562,1263044725,1238568403,24468178,240740,238679,1841,1064,734,51865,1778,1068,6101783,13903149,246314207,245761101,61176414,59258553,38807477238348,43309645348068031,17932246647983,5068284988873547,4354380,17932246647825,5068284988844023,38797488296143,43303481102072053,11208898,1433.0,430927.0,1935050.0,1099842031.0,199839.0,172.0,220.0,0.0,0.0,63072.0,58147.0,46.0,46.0,550.0,550.0,368909.0,283530.0,85181.0,6416702.0,6416581.0,106.0,192088.0,191467.0,601.0,89974.0,89581.0,285.0,1984284.0,1918107.0,66176.0,22513.0,4724693.0,4724650.0,12.0,160744.0,156917.0,3591.0,0.0,46.0,46.0,0.0,13.0,0.0,0.0,0.0,0.0,1070.0,317.0,10143.0,1432.0,54.0,15.0
2026-06-02 21:33:01,667820,144598,84,673244,674059,146542,527517,6806627374,5018157236993,13437,4337256,2064378434,1197181382,865606813,18289764495,18288375622,1002665,137655527,137400378,224198,978977179,976538567,2424943,1263194514,1238714883,24471491,240786,238725,1841,1064,734,51878,1778,1068,6102079,13904066,246340288,245787149,61183051,59264621,38815207565292,43318331633797932,17935417103535,5069209426104322,4354814,17935417103366,5069209426060130,38805216774987,43312166323752597,11210784,1886.0,585692.0,1849249.0,1064383772.0,57285.0,75.0,236.0,0.0,0.0,62967.0,58055.0,45.0,45.0,544.0,544.0,356574.0,269319.0,87019.0,6377408.0,6377327.0,108.0,180020.0,179448.0,535.0,88703.0,88333.0,282.0,1979342.0,1914718.0,64623.0,21812.0,4707187.0,4707122.0,3.0,150072.0,146480.0,3312.0,0.0,46.0,46.0,0.0,13.0,0.0,0.0,0.0,0.0,935.0,295.0,11268.0,1886.0,18.0,12.0
2026-06-02 21:48:01,666552,146365,98,671973,672791,148227,524564,6807921758,5019055050335,13408,4261780,2064581778,1197299863,865691378,18292360035,18290970985,1002796,137674446,137419254,224238,979067704,976628742,2425294,1263333733,1238850885,24474697,240831,238770,1841,1064,734,51887,1778,1068,6102327,13904957,246366329,245813166,61189744,59270697,38823002851939,43327117809088000,17938581463216,5070146762337152,4355122,17938581463025,5070146762280040,38813010214403,43320951388046315,11212789,2005.0,902718.0,1847456.0,1111128409.0,26159.0,60.0,247.0,0.0,0.0,62893.0,58074.0,45.0,45.0,540.0,540.0,342505.0,257471.0,84830.0,6207855.0,6207722.0,107.0,167982.0,167420.0,541.0,90531.0,90175.0,267.0,1927447.0,1867450.0,60000.0,19706.0,4618970.0,4618954.0,3.0,139452.0,136006.0,3201.0,0.0,45.0,45.0,0.0,9.0,0.0,0.0,0.0,0.0,898.0,247.0,8975.0,2004.0,72.0,14.0
2026-06-02 22:03:01,668154,150591,106,673587,674404,152497,521907,6809140689,5019915469245,13858,4340049,2064792119,1197425098,865776197,18295005794,18293616535,1002970,137694544,137439312,224269,979159782,976720458,2425657,1263475249,1238989230,24477866,240875,238814,1841,1064,734,51898,1778,1068,6102576,13905883,246392372,245839187,61196493,59276847,38831161231086,43336327802258858,17941884528997,5071098290602590,4355706,17941884528804,5071098290561318,38821166799998,43330160295665789,11215070,2281.0,678629.0,1793711.0,1086010080.0,36921.0,54.0,224.0,7.0,0.0,62846.0,58057.0,45.0,45.0,540.0,540.0,351806.0,266490.0,85114.0,6223339.0,6223256.0,97.0,172540.0,172006.0,512.0,92038.0,91715.0,252.0,1881008.0,1819156.0,61845.0,20454.0,4595929.0,4595912.0,10.0,141745.0,138347.0,3165.0,0.0,44.0,44.0,0.0,11.0,0.0,0.0,0.0,0.0,946.0,248.0,12928.0,2159.0,21.0,31.0
2026-06-02 22:18:01,669781,151188,90,675267,676085,153057,523028,6810308909,5020751004929,12961,4223343,2065004357,1197551744,865861542,18297673003,18296283550,1003137,137714708,137459428,224310,979254056,976814351,2426030,1263607379,1239118301,24480935,240911,238849,1842,1064,734,51910,1778,1068,6102815,13906719,246418687,245865474,61203265,59283012,38839606445735,43345873071918352,17945211620064,5072059470958524,4356183,17945211619846,5072059470894724,38829610292239,43339704513475541,11216933,1863.0,660981.0,1723844.0,1052463181.0,88909.0,99.0,224.0,0.0,0.0,63558.0,58678.0,45.0,45.0,540.0,540.0,344342.0,258545.0,85617.0,6283829.0,6283672.0,125.0,162394.0,161913.0,464.0,94256.0,93893.0,280.0,1891283.0,1829541.0,61731.0,20094.0,4635548.0,4635529.0,1.0,132367.0,129070.0,3062.0,1.0,35.0,37.0,0.0,12.0,0.0,0.0,0.0,0.0,846.0,239.0,11034.0,1863.0,22.0,72.0
2026-06-02 22:33:01,670015,152124,67,675544,676364,154091,522273,6811497931,5021586692646,12430,3917109,2065208975,1197673478,865944228,18300241746,18298852139,1003269,137735051,137479740,224340,979345077,976905027,2426378,1263724823,1239232942,24483734,240938,238876,1842,1064,734,51918,1778,1068,6103068,13907428,246444469,245891229,61209941,59289093,38847985194074,43355362290865850,17948476195301,5073002032567629,4356511,17948476195042,5073002032503201,38837987324995,43349192689435505,11218216,1283.0,435406.0,1716284.0,1043374936.0,61845.0,66.0,206.0,0.0,0.0,62230.0,57442.0,45.0,45.0,540.0,540.0,322018.0,238985.0,82920.0,6083526.0,6083387.0,116.0,147365.0,146782.0,573.0,91011.0,90673.0,256.0,1806563.0,1747090.0,59477.0,19758.0,4483574.0,4483540.0,21.0,117645.0,114641.0,2794.0,0.0,27.0,27.0,0.0,8.0,0.0,0.0,0.0,0.0,727.0,251.0,13509.0,1282.0,7.0,13.0
2026-06-02 22:48:01,669769,148372,78,675298,676113,150288,525825,6812649903,5022417045295,11474,3725199,2065411037,1197793710,866025842,18302715241,18301325487,1003399,137754790,137499442,224371,979436859,976996484,2426701,1263832622,1239338315,24486177,240971,238909,1842,1064,734,51934,1778,1068,6103237,13908068,246470447,245917193,61216697,59295270,38856427453571,43364946603254769,17951760197148,5073946785329010,4357009,17951760196937,5073946785274084,38846427940271,43358775974382437,11220302,2086.0,481837.0,1645713.0,1028142889.0,19119.0,33.0,197.0,0.0,0.0,62766.0,57997.0,45.0,45.0,540.0,540.0,309909.0,227898.0,81853.0,5998251.0,5998184.0,91.0,136193.0,135787.0,392.0,91751.0,91453.0,246.0,1792083.0,1735593.0,56488.0,18609.0,4474391.0,4474384.0,12.0,107983.0,105374.0,2437.0,0.0,33.0,33.0,0.0,16.0,0.0,0.0,0.0,0.0,646.0,168.0,17063.0,2085.0,4.0,13.0
2026-06-02 23:03:02,666630,144445,66,672066,672879,146246,526633,6813781918,5023239291780,10362,3336683,2065611293,1197914047,866105540,18305029761,18303639851,1003529,137773448,137518074,224395,979533116,977092434,2427010,1263930230,1239433732,24488380,240998,238934,1844,1064,734,51947,1778,1068,6103392,13908614,246496459,245943188,61223417,59301404,38864736037122,43374415866653705,17954956792848,5074863559094701,4357412,17954956792638,5074863559068706,38854734947252,43368244237946872,11221909,1607.0,728474.0,1578210.0,1000711665.0,87900.0,79.0,203.0,0.0,0.0,62807.0,58002.0,45.0,45.0,536.0,536.0,297960.0,217884.0,79927.0,5783639.0,5783555.0,91.0,124649.0,124239.0,409.0,96224.0,95943.0,220.0,1728304.0,1675721.0,52574.0,17543.0,4377542.0,4377532.0,9.0,97777.0,95418.0,2199.0,2.0,25.0,27.0,0.0,13.0,0.0,0.0,0.0,0.0,554.0,153.0,9627.0,1607.0,5.0,58.0
